centro_codigo,centro_nombre,centro_tipo_codigo,centro_tipo_desc_abreviada,centro_tipo_descripcion,centro_titularidad,centro_titular,nif_titular,nif_centro,dat_codigo,dat_nombre,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,distrito_codigo,distrito_nombre,contacto_telefono1,contacto_telefono2,contacto_telefono3,contacto_telefono4,contacto_fax,contacto_web,contacto_email1,contacto_email2,direccion_coor_x,direccion_coor_y,situación,fecha_constitución,lon,lat
28005787,COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"FUNDACION PIA AUTONOMA CONGREG. MARIANAS,INMACULADA Y S.JOSE",****4331*,****0207*,5,Madrid-Capital,CALLE,de Mogambo,5,28018.0,79,Madrid,13.0,Puente de Vallecas,917774651,917774651,,,,http://www.mariainmaculadamogambo.es,cc.mariainmaculada.madrid@educa.madrid.org,colegiomogambo@fmariainmaculada.org,444253.0,4470123.0,ALTA,1987-02-04,-3.6567342853381835,40.37982992868837
28005799,COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,"FUNDACION PIA AUTONOMA CONGREG. MARIANAS,INMACULADA Y S.JOSE",****4331*,****0207*,5,Madrid-Capital,CALLE,de Joaquín Turina,58,28044.0,79,Madrid,11.0,Carabanchel,915092950,915093005,,,917051461,http://www.educa.madrid.org/cc.mariainmaculadacarabanchel.madrid,cc.mariainmaculadacarabanchel.madrid@educa.madrid.org,colegiojoaquinturina@fmariainmaculada.org,435637.0,4469345.0,ALTA,1975-08-06,-3.758149694768748,40.372200437477396
28005805,COLEGIO DIOCESANO MARIA INMACULADA - LUIS RUIZ,4,CPR INF,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,"FUNDACION PIA AUTONOMA CONGREG. MARIANAS,INMACULADA Y S.JOSE",****4331*,****0207*,5,Madrid-Capital,CALLE,de Luis Ruiz,26,28017.0,79,Madrid,15.0,Ciudad Lineal,913675838,,,,913689649,http://www.mariainmaculadaluisruiz.es/,cc.minmaculada-luisruiz.madrid@educa.madrid.org,colegioluisruiz@fmariainmaculada.org,445804.0,4475839.0,ALTA,1987-02-04,-3.6389503807016905,40.43142545241753
28005817,JORGE MANRIQUE,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8598*,5,Madrid-Capital,PLAZA,del Pintor Lucas,17,28026.0,79,Madrid,12.0,Usera,915656300,,,,915691615,http://www.educa.madrid.org/cp.jorgemanrique.madrid,cp.jorgemanrique.madrid@educa.madrid.org,cp.jorgemanrique.madrid,439698.0,4471109.0,ALTA,1900-01-01,-3.7104845728780953,40.388395146917695
28005830,MARQUES DE MARCENADO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,MINISTERIO DE DEFENSA,****8476*,****8476*,5,Madrid-Capital,CALLE,de Linneo,31,28005.0,79,Madrid,2.0,Arganzuela,913658588,,,,913669822,http://www.educa.madrid.org/cp.marquesdemarcenado.madrid,cp.marquesdemarcenado.madrid@educa.madrid.org,,438888.0,4473586.0,ALTA,1900-01-01,-3.7202651406411382,40.410650090295846
28005842,MATER AMABILIS,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION MATER AMABILIS,****1991*,****0596*,5,Madrid-Capital,CALLE,de la Gavia Seca,15,28031.0,79,Madrid,18.0,Villa de Vallecas,913324935,,,,,http://www.educa.madrid.org/cc.materamabilis.madrid,cc.materamabilis.madrid@educa.madrid.org,matercolegio@gmail.com,447426.0,4470002.0,ALTA,1978-11-14,-3.619346525049364,40.37894610878574
28005854,AMOS ACERO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8319*,5,Madrid-Capital,CALLE,de Rodríguez Espinosa,54,28053.0,79,Madrid,13.0,Puente de Vallecas,914785161,689425130,,,911911204,http://www.educa.madrid.org/cp.amosacero.madrid,cp.amosacero.madrid@educa.madrid.org,,443634.0,4471227.0,ALTA,1900-01-01,-3.6641237011718384,40.38973377806113
28005866,MEJICO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8376*,5,Madrid-Capital,AVDA,de Badajoz,74,28027.0,79,Madrid,15.0,Ciudad Lineal,914035744,,,,914045880,http://www.educa.madrid.org/cp.mejico.madrid,cp.mejico.madrid@educa.madrid.org,cp.mejico.madrid@educa.madrid.org,444811.0,4477184.0,ALTA,1975-09-03,-3.6507735841813633,40.4434766431597
28005878,MENDEZ NUNEZ,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8691*,5,Madrid-Capital,CALLE,de Alicun,9,28033.0,79,Madrid,16.0,Hortaleza,913024834,,,,913024834,http://www.educa.madrid.org/cp.mendeznunez.madrid,cp.mendeznunez.madrid@educa.madrid.org,,444080.0,4481129.0,ALTA,1990-04-11,-3.659740387325479,40.47896627121354
28005881,MENENDEZ Y PELAYO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8524*,5,Madrid-Capital,CALLE,de Méndez Álvaro,16,28045.0,79,Madrid,2.0,Arganzuela,915272781,609031857,,,915397381,http://www.educa.madrid.org/cp.menendezypelayo.madrid,cp.menendezypelayo.madrid@educa.madrid.org,,441323.0,4473009.0,ALTA,1900-01-01,-3.6915150861313997,40.40562738935903
28005891,MENENDEZ PIDAL,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8377*,5,Madrid-Capital,CALLE,de la Encomienda de Palacios,85,28030.0,79,Madrid,14.0,Moratalaz,917736781,616669896,,,913016012,http://www.educa.madrid.org/cp.menendezpidal.madrid,cp.menendezpidal.madrid@educa.madrid.org,,445593.0,4472410.0,ALTA,1979-05-16,-3.64114455796659,40.40052122979433
28005908,MESONERO ROMANOS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8378*,5,Madrid-Capital,CALLE,de Pont de Molins,31,28038.0,79,Madrid,13.0,Puente de Vallecas,913037096,660535115,,,913800850,http://www.educa.madrid.org/cp.mesoneroromanos.madrid,cp.mesoneroromanos.madrid@educa.madrid.org,,445284.0,4471629.0,ALTA,1978-07-12,-3.6447185516327525,40.39346525730336
28005911,NAVAS DE TOLOSA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8600*,5,Madrid-Capital,CALLE,de Benimamet,109,28021.0,79,Madrid,17.0,Villaverde,917976083,917976083,,,917976083,http://www.educa.madrid.org/cp.navasdetolosa.madrid,cp.navasdetolosa.madrid@educa.madrid.org,,441717.0,4466223.0,ALTA,1974-08-01,-3.6862515811571983,40.34452291468303
28005933,EDUARDO ROJO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8341*,5,Madrid-Capital,CALLE,de Eduardo Rojo,2,28018.0,79,Madrid,13.0,Puente de Vallecas,914774560,,,,914784525,http://www.educa.madrid.org/cp.eduardorojo.madrid,cp.eduardorojo.madrid@educa.madrid.org,,443733.0,4470902.0,ALTA,1975-09-03,-3.66292861508817,40.38681267853535
28005945,NUESTRA SEÑORA DE LA CONCEPCION,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8380*,5,Madrid-Capital,CALLE,de la Virgen del Sagrario,24,28027.0,79,Madrid,15.0,Ciudad Lineal,914040275,628996651,,,914047955,http://www.educa.madrid.org/cp.concepcion.madrid,cp.concepcion.madrid@educa.madrid.org,cp.concepcion.madrid@madrid.org,444878.0,4476485.0,ALTA,1900-01-01,-3.6499229410232874,40.43718412218422
28005994,PADRE COLOMA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8152*,5,Madrid-Capital,CALLE,de Gutiérrez Canales,19,28022.0,79,Madrid,20.0,San Blas-Canillejas,917426447,,,,917412598,http://www.educa.madrid.org/cp.padrecoloma.madrid,cp.padrecoloma.madrid@educa.madrid.org,,447831.0,4477751.0,ALTA,1978-10-27,-3.615211146126581,40.448779488137454
28006007,PADRE MARIANA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8114*,5,Madrid-Capital,RONDA,Sur,145,28053.0,79,Madrid,13.0,Puente de Vallecas,917861773,,,,917861773,http://www.educa.madrid.org/cp.padremariana.madrid,cp.padremariana.madrid@educa.madrid.org,,443061.0,4469837.0,ALTA,1900-01-01,-3.670750330851498,40.377172874922884
28006019,PADRE PIQUER,45,CPR ES,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO CONCERTADO,FUNDACION OBRA SOCIAL Y MONTE DE PIEDAD DE MADRID,****1014*,****5822*,5,Madrid-Capital,CALLE,del Cañaveral,96,28029.0,79,Madrid,6.0,Tetuán,913153947,,,,913231744,http://www.padrepiquer.es,cc.padrepiquer.madrid@educa.madrid.org,secretaria@padrepiquer.net,441378.0,4480325.0,ALTA,1975-11-10,-3.6915419334020454,40.471537165287224
28006020,PADRE POVEDA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8048*,5,Madrid-Capital,AVDA,de Alfonso XIII,23,28002.0,79,Madrid,5.0,Chamartín,915199877,659262957,,,,http://www.educa.madrid.org/cp.padrepoveda.madrid,cp.padrepoveda.madrid@educa.madrid.org,,443375.0,4478049.0,ALTA,1976-02-20,-3.66778254725871,40.45117242995803
28006044,PARQUE ALUCHE,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8383*,5,Madrid-Capital,CALLE,de Quero,47,28024.0,79,Madrid,10.0,Latina,917178190,,,,917178050,http://www.educa.madrid.org/cp.parquealuche.madrid,cp.parquealuche.madrid@educa.madrid.org,,435427.0,4471473.0,ALTA,1900-01-01,-3.760838783512068,40.391354094148305
28006056,PERU,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8120*,5,Madrid-Capital,CALLE,de Baleares,18,28019.0,79,Madrid,11.0,Carabanchel,915691465,915607526,,,915692867,http://www.educa.madrid.org/cp.peru.madrid,cp.peru.madrid@educa.madrid.org,,439464.0,4471766.0,ALTA,1978-03-31,-3.7133038302383308,40.394296755017855
28006068,PINAR DEL REY,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8433*,5,Madrid-Capital,AVDA,de San Luis,23,28033.0,79,Madrid,16.0,Hortaleza,917664763,,,,917680970,http://www.educa.madrid.org/cp.pinardelrey.madrid,cp.pinardelrey.madrid@educa.madrid.org,,444546.0,4480307.0,ALTA,1979-03-01,-3.654171019700787,40.47159255714446
28006071,PIO XII,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8387*,5,Madrid-Capital,CALLE,del Delfín,2,28029.0,79,Madrid,6.0,Tetuán,913151221,653886482,,,917336758,http://www.educa.madrid.org/cp.piodoce.madrid,cp.piodoce.madrid@educa.madrid.org,,441181.0,4479816.0,ALTA,1900-01-01,-3.6938185164695376,40.466937958705465
28006101,PUERTO RICO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8052*,5,Madrid-Capital,CALLE,del Segura,74,28041.0,79,Madrid,12.0,Usera,913412726,,,,913416960,http://www.educa.madrid.org/cp.puertorico.madrid,cp.puertorico.madrid@educa.madrid.org,,438896.0,4468846.0,ALTA,1967-06-17,-3.719716150973681,40.36795047122808
28006111,GONZALO DE BERCEO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8735*,5,Madrid-Capital,AVDA,de Abrantes,5,28025.0,79,Madrid,11.0,Carabanchel,915697225,,,,914692174,http://www.educa.madrid.org/cp.gonzalodeberceo.madrid,cp.gonzalodeberceo.madrid@educa.madrid.org,,438613.0,4470497.0,ALTA,1978-06-28,-3.7232082310017987,40.38280271010874
28006123,RAMIRO DE MAEZTU,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8734*,5,Madrid-Capital,CALLE,de Serrano,127,28006.0,79,Madrid,5.0,Chamartín,915616249,,,,915647056,http://www.educa.madrid.org/cp.ramirodemaeztu.madrid,cp.ramirodemaeztu.madrid@educa.madrid.org,,441808.0,4477079.0,ALTA,1974-12-12,-3.68617217290608,40.442326000089146
28006135,REGIMIENTO INMEMORIAL DEL REY,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8142*,5,Madrid-Capital,AVDA,de Moratalaz,51,28030.0,79,Madrid,14.0,Moratalaz,914390948,,,,913282535,http://www.educa.madrid.org/cp.regimiento.madrid,cp.regimiento.madrid@educa.madrid.org,,444233.0,4473169.0,ALTA,1900-01-01,-3.657236622486223,40.40726876999233
28006159,REPUBLICA DEL BRASIL,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8874*,5,Madrid-Capital,AVDA,de los Fueros,34,28041.0,79,Madrid,12.0,Usera,917923478,,,,917920822,http://www.educa.madrid.org/cp.brasil.madrid,cp.brasil.madrid@educa.madrid.org,,441465.0,4469078.0,ALTA,1975-09-03,-3.689480492257684,40.370224801931585
28006160,REPUBLICA DOMINICANA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8736*,5,Madrid-Capital,RONDA,de Don Bosco,2,28044.0,79,Madrid,11.0,Carabanchel,914629060,,,,914662819,http://www.educa.madrid.org/cp.republicadominicana.madrid,cp.republicadominicana.madrid@educa.madrid.org,,436145.0,4469793.0,ALTA,1974-01-28,-3.752211189668407,40.376275290486426
28006172,REPUBLICA DE ECUADOR,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8426*,5,Madrid-Capital,CALLE,del Valle de Oro,41,28019.0,79,Madrid,11.0,Carabanchel,914603284,915600937,,,914603284,http://www.educa.madrid.org/cp.ecuador.madrid,cp.ecuador.madrid@educa.madrid.org,,438466.0,4471035.0,ALTA,1975-08-25,-3.724991888797113,40.38763842854768
28006184,REPUBLICA DEL PARAGUAY,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8391*,5,Madrid-Capital,CALLE,de Manresa,60,28034.0,79,Madrid,8.0,Fuencarral-El Pardo,917343888,679050364,,,917351680,http://www.educa.madrid.org/cp.paraguay.madrid,cp.paraguay.madrid@educa.madrid.org,,441153.0,4482606.0,ALTA,1976-08-28,-3.6944077038581553,40.49206938744483
28006196,REPUBLICA DEL URUGUAY,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8522*,5,Madrid-Capital,AVDA,de Nuestra Señora de Valvanera,120,28047.0,79,Madrid,10.0,Latina,914661360,,,,914613919,http://www.educa.madrid.org/cp.uruguay.madrid,cp.uruguay.madrid@educa.madrid.org,,437123.0,4471690.0,ALTA,1976-01-31,-3.740878498318023,40.39343867470061
28006202,REPUBLICA DE VENEZUELA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8602*,5,Madrid-Capital,CALLE,de Cerecinos,8,28026.0,79,Madrid,12.0,Usera,915698392,,,,914695258,http://www.educa.madrid.org/cp.venezuela.madrid,cp.venezuela.madrid@educa.madrid.org,,439421.0,4470576.0,ALTA,1975-05-10,-3.713697293760872,40.383573519344814
28006214,LOS ROSALES,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8393*,5,Madrid-Capital,AVDA,de los Rosales,131,28021.0,79,Madrid,17.0,Villaverde,917956756,,,,917988116,http://www.educa.madrid.org/cp.losrosales.madrid,cp.losrosales.madrid@educa.madrid.org,,442499.0,4466988.0,ALTA,1900-01-01,-3.677113473849808,40.3514687766203
28006238,RUFINO BLANCO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8394*,5,Madrid-Capital,CALLE,del General Álvarez de Castro,46,28010.0,79,Madrid,7.0,Chamberí,914484083,,,,915944701,http://www.educa.madrid.org/cp.rufinoblanco.madrid,cp.rufinoblanco.madrid@educa.madrid.org,,440431.0,4476631.0,ALTA,1980-09-06,-3.702365948616769,40.43819270887249
28006251,SAGUNTO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8606*,5,Madrid-Capital,CALLE,de Paterna,14,28021.0,79,Madrid,17.0,Villaverde,917976726,,,,917976726,http://www.educa.madrid.org/cp.sagunto.madrid,cp.sagunto.madrid@educa.madrid.org,,441802.0,4465855.0,ALTA,1977-04-18,-3.68521727351138,40.34121367518333
28006263,SAN CARLOS,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8604*,5,Madrid-Capital,CALLE,de Geología,2,28021.0,79,Madrid,17.0,Villaverde,917966105,,,,917979728,http://www.educa.madrid.org/cp.sancarlos.madrid,cp.sancarlos.madrid@educa.madrid.org,,439535.0,4466127.0,ALTA,1978-07-28,-3.7119325423394662,40.343502814722704
28006275,SAN EUGENIO Y SAN ISIDRO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8479*,5,Madrid-Capital,CALLE,de Peñuelas,31,28005.0,79,Madrid,2.0,Arganzuela,914737711,,,,,http://www.educa.madrid.org/cp.saneugenio.madrid,cp.saneugenio.madrid@educa.madrid.org,,440336.0,4472629.0,ALTA,1973-09-11,-3.703110548724324,40.40213401464102
28006305,SAN IGNACIO DE LOYOLA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8397*,5,Madrid-Capital,AVDA,de Abrantes,1,28025.0,79,Madrid,11.0,Carabanchel,915651989,,,,914698461,http://www.educa.madrid.org/cp.sanignacio.madrid,cp.sanignacio.madrid@educa.madrid.org,cp.sanignacio.madrid,438744.0,4470724.0,ALTA,1978-06-16,-3.721686843471032,40.38485727784204
28006317,SAN ILDEFONSO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AYUNTAMIENTO,****7900*,****8624*,5,Madrid-Capital,CALLE,de Alfonso VI,1,28005.0,79,Madrid,1.0,Centro,913643923,,,,913641170,http://www.educa.madrid.org/cp.sanildefonso.madrid,cp.sanildefonso.madrid@educa.madrid.org,,439573.0,4473847.0,ALTA,1973-09-11,-3.7122171238541806,40.41305130739381
28006329,SAN ISIDORO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8707*,5,Madrid-Capital,CALLE,de Fuenterrabía,15,28014.0,79,Madrid,3.0,Retiro,915514845,682551083,,,915015983,http://www.educa.madrid.org/cp.sanisidoro.madrid,cp.sanisidoro.madrid@educa.madrid.org,,442187.0,4473102.0,ALTA,1900-01-01,-3.6813418842758825,40.4065256281872
28006354,SAN JUAN DE LA CRUZ,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8399*,5,Madrid-Capital,CALLE,de Honduras,10,28016.0,79,Madrid,5.0,Chamartín,913453044,,,,913509861,http://www.educa.madrid.org/cp.sanjuandelacruz.madrid,cp.sanjuandelacruz.madrid@educa.madrid.org,,442378.0,4478978.0,ALTA,1974-11-15,-3.679623778766701,40.45947276982935
28006366,SAN PABLO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8400*,5,Madrid-Capital,PLAZA,de Peña Morraz,1,28038.0,79,Madrid,13.0,Puente de Vallecas,913031550,,,,913031550,http://www.educa.madrid.org/cp.sanpablo.madrid,cp.sanpablo.madrid@educa.madrid.org,,444681.0,4471192.0,ALTA,1979-11-03,-3.6517853093536985,40.38948866449565
28006378,SANTA ANA Y SAN RAFAEL,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION EDUCACION MARIANISTA DOMINGO LAZARO,****0300*,,5,Madrid-Capital,CALLE,del Doctor Esquerdo,53,28028.0,79,Madrid,4.0,Salamanca,915738015,,,,915044589,http://www.sasr.es,cc.santaanasanrafael.madrid@educa.madrid.org,secretaria@sasr.es,443286.0,4474769.0,ALTA,1954-06-05,-3.6685393266924584,40.42161846045098
28006381,SANTA MARIA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8401*,5,Madrid-Capital,CALLE,del Casino,7,28005.0,79,Madrid,1.0,Centro,915275281,650034941,,,914673704,http://www.educa.madrid.org/cp.santamaria.madrid,cp.santamaria.madrid@educa.madrid.org,,440028.0,4473076.0,ALTA,1900-01-01,-3.7067820319682374,40.406138680611534
28006391,SANTO DOMINGO,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8402*,5,Madrid-Capital,CALLE,de San Feliu de Guixols,7,28038.0,79,Madrid,13.0,Puente de Vallecas,917785293,913808028,,,913037833,http://www.educa.madrid.org/cp.santodomingo.madrid,cp.santodomingo.madrid@educa.madrid.org,,445178.0,4471448.0,ALTA,1900-01-01,-3.6459518933396398,40.39182772755111
28006408,TIRSO DE MOLINA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8403*,5,Madrid-Capital,CALLE,del Bronce,1,28045.0,79,Madrid,2.0,Arganzuela,915278932,,,,914683695,http://www.educa.madrid.org/cp.tirsodemolina.madrid,cp.tirsodemolina.madrid@educa.madrid.org,TIRSODEMOLINA@telefonica.net,441559.0,4471605.0,ALTA,1982-06-01,-3.6886051092647096,40.39299601662202
28006411,LA ALAMEDA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8952*,5,Madrid-Capital,CALLE,de las Musas,9,28022.0,79,Madrid,20.0,San Blas-Canillejas,917411453,,,,,http://www.educa.madrid.org/cp.laalameda.madrid,cp.laalameda.madrid@educa.madrid.org,,448405.0,4476499.0,ALTA,1978-04-07,-3.6083408360170743,40.43753654306469
28006457,VEDRUNA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION VEDRUNA EDUCACION,****0468*,****0912*,5,Madrid-Capital,CALLE,de Santa Joaquina de Vedruna,3,28021.0,79,Madrid,17.0,Villaverde,917983716,,,,917976752,https://www.vedrunavillaverde.es/,cc.vedruna-villaverde.madrid@educa.madrid.org,villaverde@vedruna1826.org,439291.0,4466035.0,ALTA,1976-09-02,-3.714796509823225,40.342656308907074
28006469,ARCIPRESTE DE HITA,14,CP INF-PRI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,COMUNIDAD DE MADRID,****0001*,****8587*,5,Madrid-Capital,CALLE,de Antonio Moreno,25,28025.0,79,Madrid,11.0,Carabanchel,915605495,,,,914605635,http://www.educa.madrid.org/cp.arciprestedehita.madrid,cp.arciprestedehita.madrid@educa.madrid.org,,438423.0,4470725.0,ALTA,1977-03-11,-3.725468511190076,40.384842623704834
28006561,ALAMEDA DE OSUNA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,"FOMENTO DE ENSEÑANZA MEDIA, S.A.",****9496*,,5,Madrid-Capital,PASEO,de la Alameda de Osuna,17,28042.0,79,Madrid,21.0,Barajas,917427011,,,,917427196,,colegio@colegio-alameda.com,,450121.0,4479083.0,ALTA,1900-01-01,-3.588311991867594,40.460919526047306
28006779,EL AVE MARIA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,RELIGIOSAS OPERARIAS DEL DIVINO MAESTRO,****0438*,,5,Madrid-Capital,CALLE,del Doctor Salgado,16,28038.0,79,Madrid,13.0,Puente de Vallecas,914306527,,,,,http://www.avemarianas.org/madrid/colegio,cc.avemaria.madrid@educa.madrid.org,diremadrid@avemarianas.org,443629.0,4472108.0,ALTA,1963-06-11,-3.664260594798824,40.397670000063364
28006809,BEATA FILIPINA-FUND.FELICIANA VIERTOLA,72,CPR INF-PRI-SEC,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,FUNDACION ESCUELAS FELICIANA VIERTOLA,****7940*,,5,Madrid-Capital,CALLE,de José de Cadalso,50,28044.0,79,Madrid,10.0,Latina,917063021,,,,917063021,http://www.beatafilipina.org,cc.beatafilipina.madrid@educa.madrid.org,bfilipinaffv@planalfa.es,434419.0,4470254.0,ALTA,1965-11-30,-3.7725891589417575,40.380294128040894
